562dbca91c243c718cd841f88c0719bc87c33c78,attr6,738.8329661181713,attr9,933.1736230139747,attr19,809.9618229057401,attr18,977.11274797404,attr6,708.2590540803753,attr17,724.3122018738721,attr5,806.5007397031106,attr16,723.8996357571473,attr8,762.5249418255917,attr15,585.6883450896906,attr7,995.6900588970316,attr14,730.41580929672,attr2,1063.9063597605232,attr13,650.9405088945227,attr1,1075.2265650832317,attr12,778.3283065907532,attr4,840.5870141322191,attr11,659.1244166539817,attr3,626.4889920010809,attr10,953.8307339341989,attr0,675.1561428185752
16b28c6602847576943efa442a3ec43d7405c2ab,attr8,656.1046455272092,attr9,642.8867844156355,attr19,590.4461155068765,attr18,922.634802588864,attr6,674.4995314583931,attr17,952.7948928571402,attr5,626.9131219329877,attr16,604.9739580156153,attr8,724.3002726710299,attr15,469.59125177857595,attr7,791.6876152513611,attr14,964.237138941162,attr2,752.4727573911194,attr13,823.3963130092617,attr1,792.2999144535843,attr12,782.5783739175298,attr4,838.5226180695701,attr11,527.8727313896592,attr3,581.5355628681284,attr10,538.1268512747394,attr0,599.3471486748247
fb7b461da5d2a2730c5613dd914124096172f6d5,attr7,568.710104018667,attr9,655.3345889959563,attr19,1002.0740241786791,attr18,780.1765968788312,attr6,912.3224166859804,attr17,805.059217224707,attr5,537.4967639078101,attr16,876.9905251162003,attr8,681.9137440245285,attr15,1069.7923788917878,attr7,585.9319201516832,attr14,912.3029276992903,attr2,818.9818774518263,attr13,568.1673362771462,attr1,568.0117325365068,attr12,485.57082087231237,attr4,857.5441625779699,attr11,762.5152424255909,attr3,860.0475821834931,attr10,756.974321652043,attr0,829.9649365483164
4cfcae4aef306b867df086667d50f34e716737f2,attr14,745.9226957111402,attr9,768.4428905659056,attr19,796.3427650691001,attr18,895.4507548135877,attr6,677.7752610492918,attr17,549.6519691993464,attr5,1030.7277830005341,attr16,573.3923095454884,attr8,623.3153369878959,attr15,647.2415073216911,attr7,758.5525716074917,attr14,778.9960276437895,attr2,762.0210372000768,attr13,734.3958813714057,attr1,857.6790891276061,attr12,717.7868666263937,attr4,548.2997577789373,attr11,648.5091680811887,attr3,787.2412893594388,attr10,721.0159313981686,attr0,1105.5107873685279
32abcd4c0338bc4520d708e79a704aa5aafd6a2a,attr8,592.20874159627,attr9,818.6872096015354,attr19,702.4277008811276,attr18,616.3521742302028,attr6,574.4288829906861,attr17,699.7659880414706,attr5,844.2842377010921,attr16,676.7746083343246,attr8,851.0305044495866,attr15,659.7541027910863,attr7,868.1982756904598,attr14,678.1765711682883,attr2,836.9685919655249,attr13,985.3779508542439,attr1,922.8225291867984,attr12,836.1316582186682,attr4,729.1937733778516,attr11,704.0478360365313,attr3,899.8373875987296,attr10,897.8276089592956,attr0,711.842409258523
2657452652cad20390addbec64da13bf8ff7ba46,attr13,1088.7395233941484,attr9,631.6910401327681,attr19,545.17396612417,attr18,703.8258798166208,attr6,736.0405203484584,attr17,945.7234031718446,attr5,789.7151542400209,attr16,985.4307691622307,attr8,480.66754614567924,attr15,837.4412254002923,attr7,664.8969877979357,attr14,924.0163786666653,attr2,662.5914970638718,attr13,676.3682780109706,attr1,322.9732195539559,attr12,477.3226032051605,attr4,721.1266490062897,attr11,989.650758095286,attr3,839.1829016808028,attr10,761.6015388922829,attr0,1114.1571652620457
a1d2d2af0f78db489adb9fd455733f5b6615c901,attr11,681.3908775769289,attr9,806.8935220474337,attr19,618.6511150464707,attr18,917.343128526868,attr6,723.7955566180411,attr17,596.1656693874727,attr5,926.8371833637904,attr16,567.8707648713432,attr8,566.0996902194772,attr15,452.1380665640844,attr7,1063.2880912603605,attr14,966.6271988071842,attr2,738.362207158502,attr13,943.6763844625344,attr1,780.1643084903534,attr12,755.7453890142361,attr4,898.7622452450703,attr11,667.5677681702089,attr3,978.4040606879266,attr10,743.113949408167,attr0,989.1074954423902
bb0b1e91e745b8fa9f7b6222f5d294660a3220e7,attr10,583.2107587951372,attr9,647.7786807131241,attr19,915.8792116759408,attr18,659.1918805106975,attr6,678.1325043366153,attr17,964.8921020614298,attr5,722.9154927559364,attr16,880.4898956827132,attr8,846.2802224806491,attr15,1041.5782460624378,attr7,653.0100441516003,attr14,492.82331998113034,attr2,616.0889750243502,attr13,524.1766705244685,attr1,793.3158513099521,attr12,822.7529274847232,attr4,794.3881457661465,attr11,638.8290827567355,attr3,615.279570091861,attr10,909.445601646835,attr0,999.2535711754073
a7a54dad728e50ab35a8c17527e26930177bd4c5,attr10,576.5993281061785,attr9,713.480382832752,attr19,779.5671805926988,attr18,783.352951833875,attr6,682.7834291689064,attr17,828.8056888683991,attr5,744.3651878107122,attr16,569.1894945403942,attr8,867.6472582603076,attr15,736.4909890751692,attr7,676.2834360431815,attr14,868.9948524897331,attr2,823.2256359790156,attr13,608.1723793750901,attr1,929.0545790094474,attr12,832.5404878771456,attr4,625.5656223103722,attr11,767.2247566166575,attr3,908.5697952367177,attr10,914.8346509473635,attr0,656.0771071553061
20830af5759c2c18f20eafe73ccbe0adc48ffd42,attr8,749.2338672972251,attr9,640.2218336635075,attr19,680.7195165949826,attr18,787.1572871492522,attr6,1018.2790581046413,attr17,800.6707055471109,attr5,662.868059044618,attr16,620.0050035931322,attr8,588.3617836386177,attr15,676.0268362982264,attr7,759.4552085338707,attr14,768.7498695788405,attr2,840.3881150771222,attr13,662.4819217423292,attr1,562.5752458400971,attr12,708.7300922635903,attr4,720.234047729459,attr11,627.1034129217651,attr3,874.8166262371603,attr10,890.5132725870151,attr0,871.1579766804217
2bd9c35235fb4182a328b929ab1d18bcb4af6ec7,attr10,904.1337230355578,attr9,674.4843002534399,attr19,1062.883721668086,attr18,881.6176602134203,attr6,888.0520279359047,attr17,766.035073178911,attr5,824.8548732534936,attr16,942.713848162767,attr8,726.2230057924593,attr15,915.2485946515246,attr7,1102.2613072511917,attr14,987.088774903599,attr2,581.4431265825173,attr13,496.30363556540465,attr1,431.932452502152,attr12,624.5133748609244,attr4,821.5569044992628,attr11,610.5987721139415,attr3,720.7802848113357,attr10,961.3653302160484,attr0,660.7168971032314
c78741c68313da088dd96b6e726d4aa1dd862558,attr12,754.3531733271858,attr9,971.6081923941882,attr19,806.9278578957392,attr18,386.19517181313506,attr6,832.3594952519084,attr17,747.4184697716923,attr5,647.3348637942628,attr16,654.3129497649177,attr8,782.4611760336875,attr15,878.5937338301894,attr7,699.1773231981831,attr14,828.4843982254149,attr2,735.6617715324968,attr13,913.0531323295048,attr1,615.2027401220852,attr12,834.499000069278,attr4,507.0181477684299,attr11,703.6397998810972,attr3,608.1089779616725,attr10,652.6237735013046,attr0,735.9505903621733
683243d0026fea8bdd8b222d5dabbe9e09fc2b56,attr8,1053.5311410186207,attr9,832.0897635343347,attr19,864.4622862058454,attr18,517.8352901258801,attr6,714.9887832671504,attr17,707.0699707719865,attr5,1056.6848007805565,attr16,676.8092130554949,attr8,798.8169277496114,attr15,836.8472790656654,attr7,608.7803402932212,attr14,911.5324241607645,attr2,669.6118087689766,attr13,544.0357094571591,attr1,955.2872871623199,attr12,608.3934274495228,attr4,998.0129680507913,attr11,857.1864751558935,attr3,680.6275531447378,attr10,676.0229654127811,attr0,719.0392386135666
